time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,1708.0
100,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1708.0
200,,,,,,,,,
300,,,,,,,,,1708.0
400,8.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1708.0
500,,,,,,,,,
600,,,,,,,,,1708.0
700,4.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
800,,,,,,,,,
900,,,,,,,,,1708.0
1000,5.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1708.0
1100,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
1200,6.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
1300,6.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
1400,,,,,,,,,
1500,,,,,,,,,1708.0
1600,6.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,1708.0
1700,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
1800,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1708.0
1900,3.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,1708.0
2000,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
2100,3.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1708.0
2200,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1708.0
2300,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1708.0
2400,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
2500,5.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
2600,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1708.0
2700,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
2800,,,,,,,,,
2900,,,,,,,,,1708.0
3000,4.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,1708.0
3100,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1708.0
3200,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1708.0
3300,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
3400,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1708.0
3500,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
3600,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1708.0
3700,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
3800,,,,,,,,,
3900,,,,,,,,,1708.0
4000,,,,,,,,,
4100,,,,,,,,,1708.0
4200,6.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1708.0
4300,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
4400,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1708.0
4500,3.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,1708.0
4600,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1708.0
4700,3.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,1708.0
4800,,,,,,,,,
4900,,,,,,,,,1708.0
5000,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
5100,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
5200,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1708.0
5300,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1708.0
5400,5.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1708.0
5500,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1708.0
5600,4.0,0.0,6.0,5.0,1.0,1.0,0.0,0.0,1708.0
5700,,,,,,,,,
5800,,,,,,,,,1708.0
5900,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1708.0
6000,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1708.0
6100,3.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,1708.0
6200,4.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1708.0
6300,,,,,,,,,
6400,,,,,,,,,1708.0
6500,4.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,1708.0
6600,5.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1708.0
6700,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1708.0
6800,,,,,,,,,
6900,,,,,,,,,1708.0
7000,6.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1708.0
7100,,,,,,,,,
7200,,,,,,,,,1708.0
7300,3.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1708.0
7400,4.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1708.0
7500,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1708.0
7600,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1708.0
7700,5.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,1708.0
7800,,,,,,,,,
7900,,,,,,,,,1708.0
8000,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1708.0
8100,7.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1516.0
