time[ms],user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq
0,,,,,,,,,
100,41.0,0.0,27.0,4.0,0.0,2.0,1.0,0.0,
200,31.0,0.0,21.0,7.0,0.0,1.0,0.0,0.0,
300,47.0,0.5,32.5,6.5,0.0,2.0,0.5,0.0,
400,42.0,0.5,26.5,5.5,0.0,2.0,0.5,0.0,
500,46.0,0.0,29.0,4.5,0.0,2.5,0.5,0.0,
600,60.0,1.0,30.0,2.5,0.0,2.5,0.5,0.0,
700,31.0,0.0,27.5,9.5,0.0,2.0,0.5,0.0,
800,28.0,0.0,30.5,6.5,0.0,2.0,0.5,0.0,
900,27.0,0.0,22.0,4.0,0.0,2.0,0.0,0.0,
1000,28.0,0.0,25.0,9.0,1.0,2.0,0.0,0.0,
1100,41.0,1.0,32.5,45.0,0.0,3.5,1.0,0.0,
1200,23.0,0.0,23.5,18.0,0.0,1.5,1.0,0.0,
1300,33.5,0.0,23.0,23.0,0.0,2.5,0.0,0.0,
1400,22.5,0.0,22.0,30.0,0.0,1.5,0.0,0.0,
1500,19.5,0.0,22.5,27.5,0.0,2.5,1.0,0.0,
1600,20.5,0.0,25.5,29.5,0.0,1.5,0.0,0.0,
1700,18.0,0.0,24.0,31.5,0.0,1.5,0.5,0.0,
1800,28.0,0.0,31.0,31.5,0.0,2.0,0.5,0.0,
1900,23.0,0.0,22.0,26.0,0.0,0.5,0.0,0.0,
2000,20.0,1.0,23.0,28.0,0.0,1.5,1.0,0.0,
2100,17.0,1.0,19.0,25.0,0.0,1.5,0.0,0.0,
2200,17.0,0.0,21.0,81.0,0.0,2.0,0.0,0.0,
2300,25.5,0.0,25.5,30.0,0.0,1.5,1.0,0.0,
2400,17.5,0.0,16.5,21.0,0.0,0.5,0.0,0.0,
2500,20.5,0.0,22.0,27.5,0.0,1.5,0.0,0.0,
2600,19.5,0.0,20.0,33.5,0.0,1.5,1.0,0.0,
2700,18.5,0.0,22.0,32.0,0.0,1.5,0.0,0.0,
2800,24.0,0.0,26.0,41.0,0.0,2.0,0.0,0.0,
2900,21.5,0.0,27.0,32.0,0.0,1.5,1.0,0.0,
3000,20.0,0.0,22.5,24.5,0.0,0.5,0.0,0.0,
3100,23.0,0.0,19.5,25.5,0.0,1.5,0.0,0.0,
3200,9.0,0.0,9.0,17.0,0.0,1.0,0.0,0.0,
3300,30.0,0.0,28.5,82.0,0.0,2.5,1.0,0.0,
3400,20.0,0.0,20.5,28.0,0.0,1.5,0.0,0.0,
3500,19.0,0.0,23.0,32.5,0.0,1.0,1.0,0.0,
3600,25.5,0.0,27.5,33.0,0.0,1.5,0.0,0.0,
3700,25.0,0.0,26.0,30.0,0.0,1.5,0.0,0.0,
3800,26.0,0.0,34.0,34.5,0.0,1.5,1.0,0.0,
3900,17.5,0.0,15.5,26.0,0.0,1.5,0.0,0.0,
4000,24.5,0.0,26.5,32.0,0.0,1.5,0.5,0.0,
4100,21.5,0.0,21.5,26.0,0.0,1.5,0.5,0.0,
4200,16.0,0.0,14.0,19.0,0.0,1.0,0.0,0.0,
4300,34.5,0.0,29.0,60.0,0.0,1.5,0.5,0.0,
4400,19.5,0.0,21.0,29.0,0.0,1.5,0.5,0.0,
4500,18.5,0.0,20.0,24.0,0.0,1.5,0.0,0.0,
4600,21.5,0.0,21.0,24.0,0.0,0.5,0.0,0.0,
4700,17.0,0.0,19.0,25.0,0.0,2.0,1.0,0.0,
4800,27.5,0.0,23.5,38.0,0.5,1.5,0.0,0.0,
4900,25.0,0.0,27.5,36.0,0.5,1.0,1.0,0.0,
5000,27.0,0.0,30.5,40.5,0.0,2.0,0.0,0.0,
5100,14.5,0.0,21.5,24.5,0.0,1.5,0.0,0.0,
5200,26.0,0.0,27.0,29.33333332836628,0.0,1.3333333333139308,1.0,0.0,
5300,31.0,0.0,30.5,35.66666667163372,0.0,2.166666666686069,0.0,0.0,
5400,16.0,0.0,18.5,26.0,0.0,1.5,0.0,0.0,
5500,15.5,0.0,16.5,31.0,0.0,0.5,1.0,0.0,
5600,23.5,0.0,24.5,33.0,0.0,2.0,0.0,0.0,
5700,29.0,0.0,30.5,33.5,0.0,2.0,0.5,0.0,
5800,23.0,0.0,19.5,27.5,0.0,1.5,0.5,0.0,
5900,17.5,0.0,20.0,30.0,0.0,0.5,0.0,0.0,
6000,23.5,0.0,29.5,42.0,0.0,2.0,0.5,0.0,
6100,15.0,0.0,22.5,27.0,0.0,1.5,0.5,0.0,
6200,18.5,0.0,22.5,32.5,0.0,1.0,0.0,0.0,
6300,25.5,0.0,21.5,57.5,0.0,2.0,1.0,0.0,
6400,18.0,0.0,19.0,19.5,0.0,0.5,0.0,0.0,
6500,16.0,0.0,20.0,23.5,0.0,1.5,0.0,0.0,
6600,18.0,0.0,20.0,33.5,0.0,1.5,0.5,0.0,
6700,30.5,0.0,32.0,37.5,0.0,1.0,0.5,0.0,
6800,25.5,0.0,22.0,37.0,0.0,1.5,0.0,0.0,
6900,18.5,0.0,18.0,24.0,0.0,1.5,1.0,0.0,
7000,19.5,0.0,24.0,32.0,0.0,1.5,0.0,0.0,
7100,22.5,0.0,24.5,28.0,0.0,1.5,0.0,0.0,
7200,33.0,0.0,25.5,35.0,0.0,2.0,1.0,0.0,
7300,19.5,0.0,17.0,30.0,0.0,0.5,0.0,0.0,
7400,21.5,0.0,25.5,25.0,0.0,1.5,0.0,0.0,
7500,30.5,0.0,31.5,40.0,0.0,2.0,0.5,0.0,
7600,20.0,0.0,19.0,27.0,0.0,1.5,0.5,0.0,
7700,19.5,0.0,20.5,18.5,0.0,1.0,0.0,0.0,
7800,25.0,0.0,29.0,30.5,0.0,1.5,0.5,0.0,
7900,19.5,0.0,22.5,25.0,0.0,1.5,0.5,0.0,
8000,20.5,0.0,22.5,26.5,0.0,1.5,0.0,0.0,
8100,18.5,0.0,22.5,21.5,0.0,0.5,0.0,0.0,
