user,nice,system,idle,iowait,irq,softirq,steal,cpu_scaling_freq,time
1438564,118825,1758342,65502658,213487,231700,122629,0,,16:32:16:863233
1438600,118826,1758367,65502659,213487,231702,122629,0,,16:32:16:927831
1438633,118826,1758389,65502663,213487,231704,122630,0,,16:32:17:012695
1438654,118826,1758402,65502672,213487,231705,122630,0,,16:32:17:082855
1438678,118826,1758425,65502677,213487,231706,122630,0,,16:32:17:130362
1438703,118826,1758443,65502681,213487,231708,122630,0,,16:32:17:207934
1438728,118826,1758460,65502685,213487,231709,122630,0,,16:32:17:251782
1438757,118827,1758480,65502686,213487,231710,122631,0,,16:32:17:352353
1438798,118831,1758510,65502688,213487,231713,122631,0,,16:32:17:444660
1438830,118832,1758536,65502697,213487,231715,122631,0,,16:32:17:565672
1438858,118833,1758561,65502753,213487,231717,122632,0,,16:32:17:679362
1438878,118833,1758585,65502770,213487,231719,122633,0,,16:32:17:730303
1438895,118833,1758597,65502781,213487,231720,122633,0,,16:32:17:818391
1438926,118833,1758619,65502788,213487,231722,122634,0,,16:32:17:865011
1438947,118833,1758631,65502797,213487,231723,122634,0,,16:32:17:939296
1438966,118833,1758653,65502812,213487,231724,122634,0,,16:32:18:004689
1438984,118833,1758671,65502828,213487,231726,122635,0,,16:32:18:072563
1439006,118833,1758685,65502843,213487,231727,122635,0,,16:32:18:151975
1439027,118833,1758703,65502860,213487,231728,122635,0,,16:32:18:215685
1439044,118833,1758719,65502877,213487,231729,122635,0,,16:32:18:284273
1439055,118833,1758737,65502890,213487,231730,122635,0,,16:32:18:322154
1439067,118833,1758751,65502905,213487,231731,122636,0,,16:32:18:388998
1439076,118833,1758762,65502925,213487,231732,122636,0,,16:32:18:433760
1439086,118833,1758776,65502944,213487,231733,122636,0,,16:32:18:513147
1439102,118833,1758795,65502966,213487,231734,122636,0,,16:32:18:562755
1439122,118833,1758815,65503032,213487,231736,122637,0,,16:32:18:701221
1439134,118833,1758828,65503046,213487,231737,122637,0,,16:32:18:759865
1439149,118833,1758841,65503061,213487,231738,122637,0,,16:32:18:807535
1439163,118834,1758856,65503076,213487,231739,122638,0,,16:32:18:865391
1439173,118834,1758871,65503089,213488,231739,122638,0,,16:32:18:927012
1439184,118834,1758883,65503102,213488,231740,122638,0,,16:32:18:964394
1439195,118834,1758897,65503116,213488,231741,122638,0,,16:32:19:017551
1439205,118834,1758906,65503132,213488,231741,122638,0,,16:32:19:082184
1439223,118834,1758921,65503151,213488,231742,122639,0,,16:32:19:142449
1439236,118834,1758935,65503169,213488,231743,122639,0,,16:32:19:208242
1439252,118834,1758949,65503192,213488,231744,122639,0,,16:32:19:293748
1439271,118834,1758968,65503222,213488,231745,122639,0,,16:32:19:373882
1439286,118834,1758984,65503249,213488,231746,122640,0,,16:32:19:424136
