time[ms],cpu_load,cpu_scaling_freq,cpu,sitename,w
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
0,,,0,linkedin,1.0
0,,,0,linkedin,1.0745248
100,0.9807692307692308,,0,linkedin,
100,0.96,,0,linkedin,
100,0.9282051282051282,,0,linkedin,
100,0.9420289855072465,,0,linkedin,
100,0.9395604395604396,,0,linkedin,
100,0.9552238805970148,,0,linkedin,
100,0.9793814432989691,,0,linkedin,
100,0.9466666666666668,,0,linkedin,
100,0.984375,,0,linkedin,
100,0.989010989010989,,0,linkedin,
100,1.0,,0,linkedin,
100,0.9820359281437124,,0,linkedin,
100,0.9476190476190476,,0,linkedin,
100,0.9657142857142856,,0,linkedin,
100,0.9090909090909092,,0,linkedin,
100,0.9090909090909092,,0,linkedin,
100,0.9117647058823528,,0,linkedin,
100,0.9722222222222222,,0,linkedin,
100,0.93717277486911,,0,linkedin,
100,0.9753086419753086,,0,linkedin,
100,0.9607843137254902,,0,linkedin,
100,0.96,,0,linkedin,
100,0.91,,0,linkedin,
100,0.9142857142857144,,0,linkedin,
100,0.9325153374233128,,0,linkedin,
100,0.9534883720930232,,0,linkedin,
100,0.9421052631578948,,0,linkedin,
100,0.935064935064935,,0,linkedin,
100,0.967032967032967,,0,linkedin,
100,0.9361702127659576,,0,linkedin,
100,,,0,linkedin,
100,0.972972972972973,,0,linkedin,
100,0.965,,0,linkedin,
100,0.953125,,0,linkedin,
100,0.9746835443037974,,0,linkedin,
100,0.9610389610389608,,0,linkedin,
100,0.9523809523809524,,0,linkedin,
100,0.9458128078817734,,0,linkedin,
100,,,0,linkedin,
100,,,0,linkedin,
100,0.9322033898305084,,0,linkedin,
100,0.8222222222222222,,0,linkedin,
100,0.9657534246575342,,0,linkedin,
100,0.9545454545454546,,0,linkedin,
100,0.9385474860335196,,0,linkedin,
100,0.9666666666666668,,0,linkedin,
100,0.9475806451612904,,0,linkedin,
100,0.9529411764705882,,0,linkedin,
100,0.9318181818181818,,0,linkedin,
100,0.9425287356321842,,0,linkedin,
200,0.940828402366864,,0,linkedin,1.075086923076923
200,0.8918918918918919,,0,linkedin,1.075086923076923
200,0.7111111111111111,,0,linkedin,1.075086923076923
200,0.9090909090909092,,0,linkedin,1.075086923076923
200,0.7565789473684209,,0,linkedin,1.075086923076923
200,0.9695121951219512,,0,linkedin,1.075086923076923
200,0.9523809523809524,,0,linkedin,1.075086923076923
200,,,0,linkedin,1.075086923076923
