,time[ms],cpu,sitename,Pmodel
0,0,2,linkedin,
1,100,2,linkedin,
2,200,2,linkedin,
3,300,2,linkedin,1.0753846185714284
4,400,2,linkedin,
5,500,2,linkedin,
6,600,2,linkedin,1.07537717375
7,700,2,linkedin,
8,800,2,linkedin,
9,900,2,linkedin,
10,1000,2,linkedin,
11,1100,2,linkedin,1.0754128305263158
12,1200,2,linkedin,
13,1300,2,linkedin,
14,1400,2,linkedin,1.0754008618181818
15,1500,2,linkedin,1.0754292875
16,1600,2,linkedin,1.0754008618181818
17,1700,2,linkedin,1.0754084419999999
18,1800,2,linkedin,
19,1900,2,linkedin,
20,2000,2,linkedin,1.0755434414285714
21,2100,2,linkedin,1.0754084419999999
22,2200,2,linkedin,1.0753892
23,2300,2,linkedin,1.075362960909091
24,2400,2,linkedin,1.0754084419999999
25,2500,2,linkedin,
26,2600,2,linkedin,
27,2700,2,linkedin,1.075450133
28,2800,2,linkedin,1.0754292875
29,2900,2,linkedin,
30,3000,2,linkedin,
31,3100,2,linkedin,1.0755444863157895
32,3200,2,linkedin,1.0754008618181818
33,3300,2,linkedin,1.0753846185714284
34,3400,2,linkedin,
35,3500,2,linkedin,
36,3600,2,linkedin,1.07545334
37,3700,2,linkedin,1.0753892
38,3800,2,linkedin,
39,3900,2,linkedin,
40,4000,2,linkedin,
41,4100,2,linkedin,
42,4200,2,linkedin,1.0755335149999998
43,4300,2,linkedin,1.075394545
44,4400,2,linkedin,1.075366751
45,4500,2,linkedin,1.0754084419999999
46,4600,2,linkedin,1.075394545
47,4700,2,linkedin,1.0754084419999999
48,4800,2,linkedin,1.0754008618181818
49,4900,2,linkedin,1.0754084419999999
50,5000,2,linkedin,
51,5100,2,linkedin,
52,5200,2,linkedin,1.0754387627272726
53,5300,2,linkedin,1.07546403
54,5400,2,linkedin,1.075362960909091
55,5500,2,linkedin,1.0754084419999999
56,5600,2,linkedin,1.0754292875
57,5700,2,linkedin,1.0753713833333334
58,5800,2,linkedin,1.0754292875
59,5900,2,linkedin,1.0753713833333334
60,6000,2,linkedin,1.0754292875
61,6100,2,linkedin,
62,6200,2,linkedin,
63,6300,2,linkedin,1.075394545
64,6400,2,linkedin,1.0754387627272726
65,6500,2,linkedin,1.0754212699999999
66,6600,2,linkedin,1.0754008618181818
67,6700,2,linkedin,1.07535713
68,6800,2,linkedin,1.0754766636363635
